"","MeetID","MeetPath","Federation","Date","MeetCountry","MeetState","MeetTown","MeetName","Year","lat","long"
5974,5280,"spf-archive/0484","SPF","02-04-16","USA","KY","Paducah","Own The Day",2016,NA,NA
5975,5281,"spf-archive/0487","SPF","26-03-16","USA","AR","Little Rock","Little Rock Classic",2016,34.7464809,-92.2895948
5976,5282,"spf-archive/0490","SPF","23-01-16","USA","AL","","Alabama State Powerlifting and Bench Press Championship",2016,NA,NA
5977,5283,"spf-archive/0493","SPF","30-04-16","USA","","","Missabama",2016,37.09024,-95.712891
5978,5284,"spf-archive/0497","SPF","11-06-16","USA","TX","Austin","Austin Simply Fit Open",2016,30.267153,-97.7430608
5979,5285,"spf-archive/0499","SPF","06-02-16","USA","","","Evansville Powerlifting Classic",2016,37.09024,-95.712891
5980,5286,"spf-archive/0501","SPF","07-05-16","USA","","","Mayfest Classic",2016,37.09024,-95.712891
5981,5287,"spf-archive/0503","SPF","16-04-16","USA","CA","Sacramento","Women's Pro/Am",2016,NA,NA
5982,5288,"spf-archive/0504","SPF","19-03-16","USA","NC","","St. Patty's Day Full Power and Push/Pull Championship",2016,35.7595731,-79.0192997
5983,5289,"spf-archive/0508","SPF","23-01-16","USA","","","Iron Wars",2016,37.09024,-95.712891
5984,5290,"spf-archive/0509","SPF","09-04-16","USA","SC","Myrtle Beach","Myrtle Beach Classic",2016,33.6890603,-78.8866943
5985,5291,"spf-archive/0511","SPF","16-04-16","USA","AR","","Arkansas Muscle Powerlifting Championship",2016,35.20105,-91.8318334
5986,5292,"spf-archive/0512","SPF","28-05-16","USA","","","Spring Hill Classic",2016,37.09024,-95.712891
5987,5293,"spf-archive/0515","SPF","21-05-16","USA","","","4th Annual Warrior Classic",2016,37.09024,-95.712891
5988,5294,"spf-archive/0516","SPF","06-02-16","USA","","","Northeast Powerbowl III",2016,NA,NA
5989,5295,"spf-archive/0518","SPF","27-02-16","USA","MO","","Missouri State",2016,37.9642529,-91.8318334
5990,5296,"spf-archive/0520","SPF","07-05-16","USA","","","Rhino Classic",2016,NA,NA
5991,5297,"spf-archive/0530","SPF","20-03-16","USA","CA","Dublin","2016 CSA March Madness",2016,37.7021521,-121.9357918
5992,5298,"spf-archive/0535","SPF","12-03-16","USA","TX","Corpus Christi","Bar Benders on the Bay",2016,27.8005828,-97.396381
5993,5299,"spf-archive/0537","SPF","11-06-16","USA","KY","","Western Kentucky Powerlifting and Bench Press Championship",2016,NA,NA
5994,5300,"spf-archive/0545","SPF","14-05-16","USA","","","Madmax Classic Bench Press and Deadlift Championship",2016,37.09024,-95.712891
5995,5301,"spf-archive/0550","SPF","12-06-16","USA","CA","Dublin","2016 SPF Summer Slam",2016,NA,NA
5996,5302,"thspa/2318","THSPA","06-01-16","USA","TX","Moody","Moody Quad Meet",2016,31.3082273,-97.3613977
5997,5303,"thspa/2319","THSPA","09-01-16","USA","TX","Lindale","Lindale Invitational",2016,NA,NA
5998,5304,"thspa/2320","THSPA","09-01-16","USA","TX","Bowie","Jackrabbit Invitational Powerlifting Meet",2016,33.5589953,-97.8486457
5999,5305,"thspa/2321","THSPA","09-01-16","USA","TX","Geronimo Navarro","Navarro Panther Invitational",2016,29.6600826,-97.9690342
6000,5306,"thspa/2322","THSPA","09-01-16","USA","TX","Cameron","Yoe Classic 2016",2016,30.8532454,-96.9769304
6001,5307,"thspa/2324","THSPA","08-01-16","USA","TX","The Woodlands","TWHS Tri-Meet",2016,NA,NA
6002,5308,"thspa/2325","THSPA","09-01-16","USA","TX","Donna North","Donna North Invitational Boys",2016,NA,NA
6003,5309,"thspa/2326","THSPA","08-01-16","USA","TX","Rio Grande City","Rio Grande City Powerlifting Meet 2016",2016,26.3797874,-98.8203046
6004,5310,"thspa/2327","THSPA","09-01-16","USA","TX","Edgewood","Edgewood Invitational",2016,32.6981846,-95.8852438
6005,5311,"thspa/2328","THSPA","09-01-16","USA","TX","Skidmore","2016 Skidmore Powerlifting Meet Boys",2016,NA,NA
6006,5312,"thspa/2330","THSPA","05-01-16","USA","TX","Bovina","Bovina Invitational",2016,34.5136823,-102.8829977
6007,5313,"thspa/2331","THSPA","09-01-16","USA","TX","Weimar","Weimar Wildcat Invitational",2016,29.7030111,-96.7805333
6008,5314,"thspa/2332","THSPA","09-01-16","USA","TX","Monahans","Sandhills Powerlifting Invitational",2016,31.5942991,-102.8926536
6009,5315,"thspa/2333","THSPA","09-01-16","USA","TX","Zapata","Zapata Hawks",2016,26.9072605,-99.2714255
6010,5316,"thspa/2334","THSPA","07-01-16","USA","TX","Hull-Daisetta","Hull-Daisetta Boys",2016,NA,NA
6011,5317,"thspa/2335","THSPA","09-01-16","USA","TX","Dickinson","3rd Annual Dickinson Gator Meet",2016,29.4607876,-95.0513172
6012,5318,"thspa/2337","THSPA","09-01-16","USA","TX","Laredo","Martin High School Powerlifting Meet",2016,NA,NA
6013,5319,"thspa/2339","THSPA","12-01-16","USA","TX","Boswell","Boswell Invitational Meet",2016,NA,NA
6014,5320,"thspa/2341","THSPA","09-01-16","USA","TX","Carrizo Springs","Wildcat Invitational",2016,NA,NA
6015,5321,"thspa/2342","THSPA","12-01-16","USA","TX","Brewer","Brewer High School Invitational",2016,NA,NA
6016,5322,"thspa/2343","THSPA","11-01-16","USA","TX","Granbury","Granbury High Meet",2016,32.4420826,-97.7941967
6017,5323,"thspa/2344","THSPA","13-01-16","USA","TX","Eaton","Eaton Invitational",2016,33.5480228,-101.9099634
6018,5324,"thspa/2346","THSPA","14-01-16","USA","TX","Iowa Park","Iowa Park Invitational",2016,33.9514847,-98.6686709
6019,5325,"thspa/2347","THSPA","14-01-16","USA","TX","Bridge City","Bridge City Invitational Meet Boys",2016,NA,NA
6020,5326,"thspa/2348","THSPA","14-01-16","USA","TX","Hull-Daisetta","Hardin Boys",2016,30.1163803,-94.6440651
6021,5327,"thspa/2350","THSPA","14-01-16","USA","TX","","GISD Tri Meet",2016,NA,NA
6022,5328,"thspa/2351","THSPA","14-01-16","USA","TX","Burleson","Burleson Elk Invitational 2016",2016,32.5420821,-97.3208492
6023,5329,"thspa/2352","THSPA","14-01-16","USA","TX","Tyler","Tyler Lee Invitational",2016,32.3512601,-95.3010624
6024,5330,"thspa/2353","THSPA","14-01-16","USA","TX","Paschal","Paschal Powerlifting Meet",2016,32.7077516,-97.352093
6025,5331,"thspa/2354","THSPA","14-01-16","USA","TX","Florence","2016 Florence Buffalo Powerlifting Invitiational",2016,NA,NA
6026,5332,"thspa/2355","THSPA","13-01-16","USA","TX","Waco","Midway Invitational",2016,31.549333,-97.1466695
6027,5333,"thspa/2356","THSPA","13-01-16","USA","TX","Big Spring","Big Spring Invitational 2016",2016,NA,NA
6028,5334,"thspa/2357","THSPA","14-01-16","USA","TX","Slaton","Slaton Invitational 2016",2016,NA,NA
6029,5335,"thspa/2358","THSPA","14-01-16","USA","TX","","TSS Invitation 2",2016,31.9685988,-99.9018131
6030,5336,"thspa/2359","THSPA","14-01-16","USA","TX","Porter","Eddie Lucio Powerlifting Classic 2016",2016,NA,NA
6031,5337,"thspa/2360","THSPA","15-01-16","USA","TX","Needville","Needville High School 1-15",2016,NA,NA
6032,5338,"thspa/2361","THSPA","14-01-16","USA","TX","Coldspring","Coldsprings Meet",2016,NA,NA
6033,5339,"thspa/2362","THSPA","16-01-16","USA","TX","Chico","4th Annual Chico Invitational",2016,NA,NA
6034,5340,"thspa/2363","THSPA","16-01-16","USA","TX","Madison","13th Annual Southside Classic",2016,30.9888479,-95.940971
6035,5341,"thspa/2364","THSPA","14-01-16","USA","TX","","Veterans Tri-Meet",2016,31.9685988,-99.9018131
6036,5342,"thspa/2365","THSPA","16-01-16","USA","TX","Cigarroa","Toro Invitational",2016,27.4746243,-99.473151
6037,5343,"thspa/2366","THSPA","16-01-16","USA","TX","","Academy Power Lifting Invitational",2016,31.9685988,-99.9018131
6038,5344,"thspa/2368","THSPA","16-01-16","USA","TX","Anna","Anna Invitational 2016",2016,NA,NA
6039,5345,"thspa/2369","THSPA","16-01-16","USA","TX","Sunnyvale","SUNNYVALE INVITATIONAL",2016,NA,NA
6040,5346,"thspa/2370","THSPA","16-01-16","USA","TX","Andrews","Andrews Invitational",2016,32.3187158,-102.5457155
6041,5347,"thspa/2371","THSPA","16-01-16","USA","TX","Bosqueville","Bosqueville Invitational",2016,31.6090536,-97.1952832
6042,5348,"thspa/2372","THSPA","16-01-16","USA","TX","Dublin","Dublin Invitational 2016",2016,32.085143,-98.3419882
6043,5349,"thspa/2373","THSPA","16-01-16","USA","TX","San Diego","2016 San Diego Powerlifting Meet Boys",2016,NA,NA
6044,5350,"thspa/2374","THSPA","16-01-16","USA","TX","Panhandle","1st Annual Panhandle Powerlifting Meet",2016,NA,NA
6045,5351,"thspa/2375","THSPA","16-01-16","USA","TX","Giddings","Giddings Meet",2016,30.1827159,-96.936371
6046,5352,"thspa/2376","THSPA","16-01-16","USA","TX","Plainview","Plainview Invitational",2016,34.1847936,-101.7068417
6047,5353,"thspa/2377","THSPA","16-01-16","USA","TX","Splendora","Splendora Powerlifting Meet",2016,NA,NA
6048,5354,"thspa/2378","THSPA","16-01-16","USA","TX","Pearsall","Pearsall Metal Classic",2016,28.8921939,-99.095033
6049,5355,"thspa/2379","THSPA","16-01-16","USA","TX","Poteet","Poteet Powerlifting Meet",2016,29.0405241,-98.5680739
6050,5356,"thspa/2380","THSPA","16-01-16","USA","TX","Kyle","Hays Rebel Meet",2016,29.9891052,-97.8772267
6051,5357,"thspa/2381","THSPA","16-01-16","USA","TX","Rice","Rice Bulldog Invitational",2016,29.7335656,-95.5709581
6052,5358,"thspa/2383","THSPA","16-01-16","USA","TX","Valley View","Valley View Meet",2016,33.4881671,-97.1650128
6053,5359,"thspa/2384","THSPA","16-01-16","USA","TX","Van","Van Invitational Meet",2016,NA,NA
6054,5360,"thspa/2385","THSPA","12-01-16","USA","TX","Burnet","Burnet Power Lifting Meet",2016,30.7582376,-98.2283585
6055,5361,"thspa/2388","THSPA","15-01-16","USA","TX","West Brook","West Brook Quad",2016,NA,NA
6056,5362,"thspa/2390","THSPA","20-01-16","USA","TX","McKinney","MISD Powerlifting Meet",2016,33.1972465,-96.6397822
6057,5363,"thspa/2391","THSPA","16-01-16","USA","TX","","Magnolia High School Meet",2016,31.9685988,-99.9018131
6058,5364,"thspa/2392","THSPA","21-01-16","USA","TX","Cleburne","Cleburne JV Boys Meet",2016,NA,NA
6059,5365,"thspa/2393","THSPA","21-01-16","USA","TX","Hull-Daisetta","Deweyville Boys",2016,30.1163803,-94.6440651
6060,5366,"thspa/2394","THSPA","21-01-16","USA","TX","Cleveland","Cleveland Invitational",2016,30.34132,-95.0854885
6061,5367,"thspa/2395","THSPA","21-01-16","USA","TX","Byron Nelson","Byron Nelson",2016,NA,NA
6062,5368,"thspa/2396","THSPA","21-01-16","USA","TX","Berkner","Berkner Quad Meet",2016,32.9372826,-96.6933869
6063,5369,"thspa/2397","THSPA","21-01-16","USA","TX","Lampasas","Lampasas Badger Invitational Powerlifting",2016,31.063784,-98.1816957
6064,5370,"thspa/2399","THSPA","21-01-16","USA","TX","Anahuac","Anahuac Meet 1",2016,29.7730001,-94.6826961
6065,5371,"thspa/2400","THSPA","23-01-16","USA","TX","Elkhart","Elkhart Invitational",2016,31.6251747,-95.5793977
6066,5372,"thspa/2401","THSPA","23-01-16","USA","TX","Bridgeport","Bridgeport Invitational",2016,NA,NA
6067,5373,"thspa/2402","THSPA","23-01-16","USA","TX","","Moody Boys Powerlifting Invitational",2016,31.9685988,-99.9018131
6068,5374,"thspa/2403","THSPA","23-01-16","USA","TX","Smithville","Smithville Powerlifting Champions",2016,30.0085542,-97.1594321
6069,5375,"thspa/2404","THSPA","23-01-16","USA","TX","Princeton","2016 Princeton Panther Invitational",2016,33.1801161,-96.4980424
6070,5376,"thspa/2405","THSPA","23-01-16","USA","TX","Sulphur Springs","Sulphur Springs ISD",2016,NA,NA
6071,5377,"thspa/2406","THSPA","23-01-16","USA","TX","","Abilene High Invitational",2016,31.9685988,-99.9018131
6072,5378,"thspa/2408","THSPA","23-01-16","USA","TX","La Joya","La Joya Powerlifting Invitational 2016",2016,NA,NA
6073,5379,"thspa/2409","THSPA","23-01-16","USA","TX","Laredo United South","USHS Panther Power Invitational",2016,27.4774016,-99.4502403
6074,5380,"thspa/2410","THSPA","23-01-16","USA","TX","Alice","2016 Alice Powerlifting Meet-Boys",2016,27.7522487,-98.0697249
6075,5381,"thspa/2411","THSPA","23-01-16","USA","TX","Georgetown","Georgetown",2016,30.6332618,-97.6779842
6076,5382,"thspa/2412","THSPA","23-01-16","USA","TX","Bryan","Brazos Valley Invitational",2016,30.6743643,-96.3699632
6077,5383,"thspa/2415","THSPA","23-01-16","USA","TX","Taylor","Taylor Top Flight",2016,30.5707551,-97.4094438
6078,5384,"thspa/2416","THSPA","23-01-16","USA","TX","Santo","Santo Boys Invitational 2016",2016,32.6034242,-98.2150851
6079,5385,"thspa/2417","THSPA","23-01-16","USA","TX","Weslaco East","Weslaco East Invitational",2016,26.1595194,-97.9908366
6080,5386,"thspa/2418","THSPA","23-01-16","USA","TX","Alvin","2nd Annual Yellowjacket Powerlifting Classic",2016,NA,NA
6081,5387,"thspa/2419","THSPA","23-01-16","USA","TX","Abernathy","Antelope Invitational",2016,NA,NA
6082,5388,"thspa/2420","THSPA","23-01-16","USA","TX","Childress","Childress Powerlifting Meet",2016,34.4264529,-100.2040019
6083,5389,"thspa/2421","THSPA","23-01-16","USA","TX","Mertzon","Irion County Invitational",2016,31.2618316,-100.8173263
6084,5390,"thspa/2422","THSPA","23-01-16","USA","TX","Perryton","Perryton Invitational Meet",2016,NA,NA
6085,5391,"thspa/2423","THSPA","23-01-16","USA","TX","Holy Cross","Holy Cross Invitational",2016,29.5761131,-95.6823309
6086,5392,"thspa/2424","THSPA","23-01-16","USA","TX","Lake Belton","Belton Invitational 2016",2016,NA,NA
6087,5393,"thspa/2425","THSPA","23-01-16","USA","TX","Vanderbilt","Industrial Powerlifting Meet",2016,28.8230452,-96.6174766
6088,5394,"thspa/2426","THSPA","21-01-16","USA","TX","Buna","Buna Powerlifting Meet",2016,NA,NA
6089,5395,"thspa/2427","THSPA","23-01-16","USA","TX","Mildred","Mildred Invitational",2016,32.0351553,-96.3769243
6090,5396,"thspa/2429","THSPA","23-01-16","USA","TX","Colorado City","C-City Invitational",2016,NA,NA
6091,5397,"thspa/2430","THSPA","21-01-16","USA","TX","West Orange-Stark","West Orange-Stark Meet",2016,30.077138,-93.7665014
6092,5398,"thspa/2431","THSPA","23-01-16","USA","TX","Carrizo Springs","Wildcat Invitational 2",2016,28.5219292,-99.8606107
6093,5399,"thspa/2432","THSPA","23-01-16","USA","TX","Oak Ridge","Oak Ridge High School",2016,NA,NA
6094,5400,"thspa/2433","THSPA","23-01-16","USA","TX","Sam Rayburn","Pasadena ISD 1st Annual Invitational",2016,NA,NA
6095,5401,"thspa/2434","THSPA","25-01-16","USA","TX","Hallsville","Hallsville Powerlifting Meet",2016,32.504316,-94.5740934
6096,5402,"thspa/2435","THSPA","26-01-16","USA","TX","Mansfield","Mansfield High Boys Invitational",2016,32.5631924,-97.1416768
6097,5403,"thspa/2436","THSPA","23-01-16","USA","TX","Liberty City","Sabine Bo Bates Invitational",2016,32.4454257,-94.9485507
6098,5404,"thspa/2437","THSPA","26-01-16","USA","TX","Azle","Azle Invitational 2016",2016,NA,NA
6099,5405,"thspa/2438","THSPA","23-01-16","USA","TX","Brownsville","4th Annual Viking Invitational",2016,25.9017472,-97.4974838
6100,5406,"thspa/2439","THSPA","26-01-16","USA","TX","Lubbock","Lubbock-Cooper High School Powerlifting Meet",2016,NA,NA
6101,5407,"thspa/2441","THSPA","21-01-16","USA","TX","Lovejoy","Lovejoy Invitational",2016,NA,NA
6102,5408,"thspa/2442","THSPA","28-01-16","USA","TX","Springtown","Springtown Meet",2016,NA,NA
6103,5409,"thspa/2443","THSPA","28-01-16","USA","TX","Burleson","Centennial Spartan Invitational",2016,NA,NA
6104,5410,"thspa/2444","THSPA","28-01-16","USA","TX","Decatur","Decatur Invitational",2016,33.2342834,-97.5861393
6105,5411,"thspa/2445","THSPA","28-01-16","USA","TX","Western Hills","Western Hills Tri Meet",2016,32.7189321,-97.4624776
6106,5412,"thspa/2446","THSPA","28-01-16","USA","TX","Madisonville","Madisonville Invitational",2016,NA,NA
6107,5413,"thspa/2447","THSPA","28-01-16","USA","TX","Madisonville","Madisonville Invitational",2016,30.9499111,-95.9116188
6108,5414,"thspa/2448","THSPA","28-01-16","USA","TX","Huntington","Huntington Red Devil Invitational",2016,31.2776873,-94.576594
6109,5415,"thspa/2450","THSPA","27-01-16","USA","TX","Timber Creek","Timber Creek Meet",2016,NA,NA
6110,5416,"thspa/2451","THSPA","28-01-16","USA","TX","Creekview","Creekview Invitational",2016,32.9799312,-96.8742017
6111,5417,"thspa/2452","THSPA","28-01-16","USA","TX","Holland","Holland Invitational",2016,30.8782423,-97.4016697
6112,5418,"thspa/2453","THSPA","28-01-16","USA","TX","Anahuac","Anahuac Meet 2",2016,29.7730001,-94.6826961
6113,5419,"thspa/2454","THSPA","28-01-16","USA","TX","Needville","Needville High School 1-28",2016,29.3994101,-95.8377297
6114,5420,"thspa/2455","THSPA","28-01-16","USA","TX","Vidor","Vidor Invitational",2016,30.1316001,-94.0154541
6115,5421,"thspa/2456","THSPA","28-01-16","USA","TX","Port Neches-Groves","PNG Powerlifting Meet",2016,29.9913244,-93.9585067
6116,5422,"thspa/2457","THSPA","30-01-16","USA","TX","Malakoff","Malakoff Invitational",2016,32.1695965,-96.0124678
6117,5423,"thspa/2458","THSPA","30-01-16","USA","TX","Jacksboro","Jacksboro Invitational",2016,33.2184477,-98.1586558
6118,5424,"thspa/2459","THSPA","30-01-16","USA","TX","Perrin","Perrin Meet",2016,33.0340458,-98.0694323
6119,5425,"thspa/2460","THSPA","30-01-16","USA","TX","Whitesboro","Whitesboro Boys Powerlifting Invitational",2016,33.6562183,-96.906948
6120,5426,"thspa/2461","THSPA","30-01-16","USA","TX","Crandall","Crandall HS Ivitational",2016,32.6279113,-96.4558196
6121,5427,"thspa/2463","THSPA","30-01-16","USA","TX","Seminole","Seminole Invitational",2016,32.7189926,-102.6449101
6122,5428,"thspa/2464","THSPA","29-01-16","USA","TX","Abilene","Cougar Invitational",2016,32.4487364,-99.7331439
6123,5429,"thspa/2469","THSPA","30-01-16","USA","TX","","J. W. Nixon High School Powerlifting Championships",2016,NA,NA
6124,5430,"thspa/2470","THSPA","30-01-16","USA","TX","","J. W. Nixon Powerlifting Championships",2016,NA,NA
6125,5431,"thspa/2471","THSPA","30-01-16","USA","TX","Brownsville","Brownsville Lopez Invitational Boys",2016,25.9017472,-97.4974838
6126,5432,"thspa/2472","THSPA","30-01-16","USA","TX","Sharyland","Sharyland Powerlifting Meet 2016",2016,NA,NA
6127,5433,"thspa/2473","THSPA","28-01-16","USA","TX","","TSS Invitational 4",2016,31.9685988,-99.9018131
6128,5434,"thspa/2474","THSPA","30-01-16","USA","TX","","Copperas Cove Invitational",2016,NA,NA
6129,5435,"thspa/2475","THSPA","29-01-16","USA","TX","Kyle","Lehman Lobo Invitational",2016,29.9891052,-97.8772267
6130,5436,"thspa/2476","THSPA","30-01-16","USA","TX","Lone Oak","Lone Oak High School",2016,32.9967846,-95.9402451
6131,5437,"thspa/2477","THSPA","30-01-16","USA","TX","Comanche","Comanche Invitational",2016,31.8973693,-98.6036581
6132,5438,"thspa/2482","THSPA","30-01-16","USA","TX","Paris","North Lamar",2016,NA,NA
6133,5439,"thspa/2484","THSPA","30-01-16","USA","TX","","Montgomery Invitational",2016,31.9685988,-99.9018131
6134,5440,"thspa/2485","THSPA","30-01-16","USA","TX","Milby","Milby Powerlifting Tournament",2016,29.7278796,-95.3480865
6135,5441,"thspa/2486","THSPA","30-01-16","USA","TX","Dimmitt","Bobcat Invitational",2016,34.5509028,-102.3118607
6136,5442,"thspa/2487","THSPA","28-01-16","USA","TX","Brownfield","Brownfield Invitational",2016,NA,NA
6137,5443,"thspa/2488","THSPA","30-01-16","USA","TX","Coahoma","Coahoma Invitational",2016,32.2965085,-101.3062329
6138,5444,"thspa/2489","THSPA","30-01-16","USA","TX","","Crane High School Invitational",2016,31.9685988,-99.9018131
6139,5445,"thspa/2491","THSPA","30-01-16","USA","TX","Highland Park","Highland Park Amarillo Classic",2016,32.8334607,-96.7919454
6140,5446,"thspa/2492","THSPA","28-01-16","USA","TX","Woodville","Woodville Powerlifting Meet",2016,30.7752011,-94.4154758
6141,5447,"thspa/2493","THSPA","30-01-16","USA","TX","Lago Vista","Lago Vista Invitational",2016,NA,NA
6142,5448,"thspa/2494","THSPA","28-01-16","USA","TX","Saginaw","Rough Rider Invitational",2016,NA,NA
6143,5449,"thspa/2495","THSPA","30-01-16","USA","TX","West Oso","Bears Loaded",2016,NA,NA
6144,5450,"thspa/2496","THSPA","30-01-16","USA","TX","North Forney","North Forney Invitational",2016,NA,NA
6145,5451,"thspa/2497","THSPA","30-01-16","USA","TX","Snyder","2016 Snyder Invitational",2016,NA,NA
6146,5452,"thspa/2498","THSPA","28-01-16","USA","TX","Marshall","Marshall Maverick Powerlifting Meet",2016,32.5448714,-94.3674184
6147,5453,"thspa/2499","THSPA","29-01-16","USA","TX","Elgin","Elgin Wildcat Invitational",2016,NA,NA
6148,5454,"thspa/2500","THSPA","30-01-16","USA","TX","Arlington","Oakridge Iron Championships",2016,32.735687,-97.1080656
6149,5455,"thspa/2501","THSPA","30-01-16","USA","TX","","Rains Invitational",2016,31.9685988,-99.9018131
6150,5456,"thspa/2502","THSPA","30-01-16","USA","TX","Yorktown","Yorktown Invitational",2016,NA,NA
6151,5457,"thspa/2503","THSPA","04-02-16","USA","TX","Hull-Daisetta","West Hardin",2016,NA,NA
6152,5458,"thspa/2504","THSPA","04-02-16","USA","TX","","Panther Invitational",2016,31.9685988,-99.9018131
6153,5459,"thspa/2505","THSPA","26-01-16","USA","TX","","Liberty League Meet",2016,NA,NA
6154,5460,"thspa/2506","THSPA","04-02-16","USA","TX","Brownsville","Brownsville Pace Tri-Meet Boys Division",2016,25.9017472,-97.4974838
6155,5461,"thspa/2507","THSPA","04-02-16","USA","TX","Mansfield Summit","Mansfield Summit Boys Invitational",2016,NA,NA
6156,5462,"thspa/2508","THSPA","04-02-16","USA","TX","Winnsboro","Winnsboro High School Boys",2016,NA,NA
6157,5463,"thspa/2509","THSPA","03-02-16","USA","TX","Fossil Ridge","Fossil Ridge Meet",2016,NA,NA
6158,5464,"thspa/2510","THSPA","04-02-16","USA","TX","Kirbyville","Kirbyville High School",2016,30.6604815,-93.8926809
6159,5465,"thspa/2511","THSPA","04-02-16","USA","TX","Fairfield","Darrell Piske Memorial",2016,31.7246128,-96.1652481
6160,5466,"thspa/2512","THSPA","03-02-16","USA","TX","Warren","Warren Powerlifting Meet",2016,30.6146489,-94.408529
6161,5467,"thspa/2514","THSPA","04-02-16","USA","TX","Frisco","Frisco Centennial Meet",2016,33.1506744,-96.8236116
6162,5468,"thspa/2515","THSPA","04-02-16","USA","TX","Levelland","Levelland Triangular",2016,33.5873164,-102.37796
6163,5469,"thspa/2516","THSPA","04-02-16","USA","TX","Ranchview","Ranchview Invitational",2016,32.918602,-96.9456253
6164,5470,"thspa/2517","THSPA","06-02-16","USA","TX","Orange Grove","Orange Grove 6th Annual Invitational-Boys",2016,27.9566843,-97.9369447
6165,5471,"thspa/2518","THSPA","06-02-16","USA","TX","","3rd Annual Edcouch Elsa Powerlifting Meet",2016,31.9685988,-99.9018131
6166,5472,"thspa/2519","THSPA","06-02-16","USA","TX","Whitney","12th Annual Whitney Inviitational",2016,31.951823,-97.3214012
6167,5473,"thspa/2520","THSPA","06-02-16","USA","TX","Salado","Salado Invitational",2016,NA,NA
6168,5474,"thspa/2521","THSPA","04-02-16","USA","TX","San Saba","San Saba High School Meet",2016,31.1957234,-98.718098
6169,5475,"thspa/2523","THSPA","04-02-16","USA","TX","","Rene Oliveira Powerlifting Classic",2016,31.9685988,-99.9018131
6170,5476,"thspa/2524","THSPA","06-02-16","USA","TX","Wichita Falls","Raider Invitational",2016,33.9137085,-98.4933873
6171,5477,"thspa/2525","THSPA","06-02-16","USA","TX","","Gregory-Portland Wildcat Invitational",2016,31.9685988,-99.9018131
6172,5478,"thspa/2526","THSPA","06-02-16","USA","TX","Somerset","Somerset Invitational 2016",2016,NA,NA
6173,5479,"thspa/2527","THSPA","04-02-16","USA","TX","Mauriceville","Bear Iron Invitational",2016,30.2035419,-93.8662819
6174,5480,"thspa/2528","THSPA","06-02-16","USA","TX","Weslaco","Weslaco Powerlifting Meet",2016,26.1595194,-97.9908366
6175,5481,"thspa/2529","THSPA","06-02-16","USA","TX","San Marcos","SM Rattler Meet",2016,NA,NA
6176,5482,"thspa/2530","THSPA","05-02-16","USA","TX","Wills Point","Wills Point Invitational-Boys",2016,32.7092955,-96.0083018
6177,5483,"thspa/2531","THSPA","04-02-16","USA","TX","San Angelo","Lake View Ironworks Powerlifting Meet",2016,31.4637723,-100.4370375
6178,5484,"thspa/2532","THSPA","06-02-16","USA","TX","","St. Joseph Flyer PowerFest",2016,31.9685988,-99.9018131
6179,5485,"thspa/2533","THSPA","06-02-16","USA","TX","Reicher","Reicher Boys Powerlifting Meet",2016,NA,NA
6180,5486,"thspa/2534","THSPA","04-02-16","USA","TX","Carthage","Carthage Meet",2016,32.1573841,-94.3374199
6181,5487,"thspa/2535","THSPA","06-02-16","USA","TX","Brazosport","Brazosport Invitational Powerlifting Meet",2016,28.9471921,-95.3143823
6182,5488,"thspa/2536","THSPA","05-02-16","USA","TX","Elkhart","Elkhart Meet 2",2016,31.6251747,-95.5793977
6183,5489,"thspa/2537","THSPA","11-02-16","USA","TX","Chapel Hill","Chapel Hill Invitational",2016,32.3051516,-95.1730025
6184,5490,"thspa/2538","THSPA","11-02-16","USA","TX","Midlothan","Midlothian Panther Invitational",2016,32.482361,-96.9944489
6185,5491,"thspa/2539","THSPA","10-02-16","USA","TX","Jarrell","Jarrell Boys 2016 Powerlifting Meet",2016,30.8249094,-97.604454
6186,5492,"thspa/2540","THSPA","11-02-16","USA","TX","Brady","H.O.T Powerlifting",2016,NA,NA
6187,5493,"thspa/2541","THSPA","10-02-16","USA","TX","Redwater","Redwater Invitational",2016,33.3581802,-94.2543607
6188,5494,"thspa/2542","THSPA","11-02-16","USA","TX","Tarkington","Tarkington Meet",2016,NA,NA
6189,5495,"thspa/2543","THSPA","11-02-16","USA","TX","Sour Lake","Hardin-Jefferson Meet",2016,30.1402122,-94.4110239
6190,5496,"thspa/2544","THSPA","11-02-16","USA","TX","Needville","Needville High School 2-11",2016,NA,NA
6191,5497,"thspa/2545","THSPA","11-02-16","USA","TX","Nederland","Nederland Invitationl",2016,29.9743803,-93.9923965
6192,5498,"thspa/2546","THSPA","10-02-16","USA","TX","Waller","Waller Power Lifting Meet",2016,30.0566085,-95.9268986
6193,5499,"thspa/2549","THSPA","11-02-16","USA","TX","Conroe","Conroe HS Tri-Meet",2016,30.3118769,-95.4560512
6194,5500,"thspa/2550","THSPA","11-02-16","USA","TX","Corrigan","Corrigan-Camden Powerlifting Meet",2016,30.9968565,-94.8271527
6195,5501,"thspa/2551","THSPA","10-02-16","USA","TX","Texas City","Sting Invitational",2016,NA,NA
6196,5502,"thspa/2552","THSPA","11-02-16","USA","TX","","Colmesneil Power Lift Meet",2016,31.9685988,-99.9018131
6197,5503,"thspa/2553","THSPA","11-02-16","USA","TX","Altair","Rice Thursday Meet",2016,29.5692981,-96.4642419
6198,5504,"thspa/2554","THSPA","11-02-16","USA","TX","Aledo","Aledo",2016,NA,NA
